Pterocarpus marsupium
Pterocarpus santalinus
Pterolobium hexapetalum
Pterospermum canescens
Pueraria montana
Pulicaria dysenterica
Pulicaria undulata
Punica granatum
Putranjiva roxburghii
Pyrola rotundifolia
Pyrolirion flavum
Pyrus communis
Pyrus pashia
Quassia indica
Quercus ilex
Quercus incana
Quercus infectoria
Ranunculus arvensis
Ranunculus lingua
Ranunculus sceleratus
Raphanus raphanistrum
Rauvolfia micrantha
Rauvolfia serpentina
Rauvolfia tetraphylla
Reissantia grahamii
Reynoutria multiflora
Rhamnus procumbens
Rhamnus triquetra
Rhamnus wightii
Rhaponticum repens
Rhazya stricta
Rheum australe
Rheum emodi
Rheum moorcroftianum
Rheum officinale
Rheum palmatum
Rheum rhaponticum
Rheum webbianum
Rhinacanthus nasutus
Rhizophora apiculata
Rhizophora mucronata
Rhodiola crenulata
Rhodiola sinuata
Rhus coriaria
Rhus parviflora
Rhus succedanea
Rhynchosia minima
Ribes nigrum
Ribes rubrum
Ricinus communis
Robinia pseudoacacia
Rosa alba
Rosa canina
Rosa centifolia
Rosa damascena
Rosa davurica
Rosa gallica
Rosa multiflora
Rosmarinus officinalis
Rotheca serrata
Rourea minor
Roylea cinerea
Rubia cordifolia
Rubus ellipticus
Rubus ulmifolius
Rumex acetosa
Rumex acetosella
Rumex chalepensis
Rumex crispus
Rumex dentatus
Rumex hastatus
Rumex maritimus
Rumex nepalensis
Rumex patientia
Rumex vesicarius
Rungia pectinata
Ruta chalepensis
Ruta graveolens
Saccharum officinarum
Sagittaria trifolia
Salacia chinensis
Salix alba
Salix caprea
Salvadora oleoides
Salvadora persica
Salvia aegyptiaca
Salvia hians
Salvia leucantha
Salvia miltiorrhiza
Salvia moorcroftiana
Salvia nemorosa
Salvia officinalis
Salvia palaestina
Salvia pratensis
Salvia sclarea
Salvia tomentosa
Salvia verbenaca
Salvia virgata
Sambucus nigra
Sambucus wightiana
Sanicula europaea
Santalum album
Santolina chamaecyparissus
Sapindus emarginatus
Sapindus laurifolius
Saponaria officinalis
Saraca asoca
Sassafras albidum
Satureja hortensis
Satureja montana
Satureja thymbra
Sauropus androgynus
Saussurea costus
Saussurea gossypiphora
Saussurea medusa
Scadoxus multiflorus
Scaevola frutescens
Scaevola taccada
Scandix pecten-veneris
Schima wallichii
Schinus molle
Schinus terebinthifolia
Sclerocarya birrea
Scoparia dulcis
Scorzonera hispanica
Scutellaria discolor
Scutellaria scandens
Selinum vaginatum
Selinum wallichianum
Semecarpus anacardium
Senecio tenuifolius
Senna alata
Senna alexandrina
Senna auriculata
Senna didymobotrya
Senna floribunda
Senna hirsuta
Senna holosericea
Senna italica
Senna obtusifolia
Senna occidentalis
Senna siamea
Senna sophera
Senna spectabilis
Senna surattensis
Senna tora
Serenoa repens
Seriphidium brevifolium
Sesamum indicum
Sesbania grandiflora
Sesbania sesban
Seseli diffusum
Setaria italica
Shorea robusta
Shuteria involucrata
Sida acuta
Sida cordata
Sida cordifolia
Sida rhombifolia
Sida spinosa
Silybum marianum
Sinopodophyllum hexandrum
Skimmia laureola
Smilax aristolochiifolia
Smilax aspera
Smilax china
Solanum americanum
Solanum anguivi
Solanum aviculare
Solanum dulcamara
Solanum erianthum
Solanum melongena
Solanum torvum
Solanum tuberosum
Solena amplexicaulis
Solidago canadensis
Solidago virgaurea
Sonchus arvensis
Sonchus oleraceus
Sonneratia caseolaris
Sophora moorcroftiana
Sophora tomentosa
Sorbus aucuparia
Sorghum bicolor
Sparganium stoloniferum
Spathodea campanulata
Spatholobus parviflorus
Spermacoce hispida
Spermacoce verticillata
Sphaeranthus indicus
Sphaeranthus senegalensis
Sphagneticola calendulacea
Sphagneticola trilobata
Spilanthes acmella
Spinacia oleracea
Spondias dulcis
Spondias mombin
Spondias pinnata
Stachys byzantina
Stachys lavandulifolia
Stachys palustris
Stachys sylvatica
Stachytarpheta mutabilis
Stellera chamaejasme
Stephania elegans
Stephania japonica
Sterculia foetida
Sterculia villosa
Stevia rebaudiana
Strobilanthes callosa
Strobilanthes callosus
Strychnos aenea
Strychnos colubrina
Strychnos ignatii
Strychnos malaccensis
Strychnos nux-vomica
Strychnos potatorum
Strychnos wallichiana
Styrax officinalis
Suregada lanceolata
Swertia chirata
Swertia chirayita
Swertia ciliata
Syzygium aromaticum
Syzygium cumini
Syzygium jambos
Syzygium malaccense
Tabernaemontana alternifolia
Tabernaemontana dichotoma
Tabernaemontana divaricata
Tagetes erecta
Tagetes lucida
Tagetes minuta
Tamarindus indica
Tanacetum balsamitoides
Tanacetum cinerariifolium
Tanacetum dolichophyllum
Tanacetum gracile
Tanacetum nubigenum
Tanacetum parthenium
Tanacetum vulgare
Taraxacum campylodes
Tarenna asiatica
Taxodium distichum
Taxus baccata
Taxus wallichiana
Tectona grandis
Tephrosia candida
Tephrosia falciformis
Tephrosia purpurea
Tephrosia villosa
Tephrosia vogelii
Teramnus labialis
Terminalia arjuna
Terminalia bellirica
Terminalia chebula
Terminalia pallida
Tetraclinis articulata
Tetradium glabrifolium
Tetragonia tetragonioides
Teucrium chamaedrys
Teucrium polium
Teucrium quadrifarium
Teucrium scordium
Thalictrum alpinum
Thalictrum foetidum
Thalictrum foliolosum
Thalictrum javanicum
Thalictrum minus
Theobroma cacao
Thespesia populnea
Thuja occidentalis
Thymbra capitata
Thymus fedtschenkoi
Thymus kotschyanus
Thymus linearis
Thymus migricus
Thymus praecox
Thymus pulegioides
Thymus serpyllum
Thymus vulgaris
Tilia cordata
Tinospora sinensis
Toddalia asiatica
Toona ciliata
Tordyliopsis brunonis
Torilis leptophylla
Trachelospermum asiaticum
Trachelospermum axillare
Trachelospermum jasminoides
Trachelospermum lucidum
Trachyspermum ammi
Trachyspermum roxburghianum
Tragia involucrata
Trapa natans
Trema orientalis
Triadica sebifera
Trianthema portulacastrum
Tribulus cistoides
Tribulus terrestris
Trichosanthes cucumerina
Trichosanthes dioica
Trichosanthes tricuspidata
Tridax procumbens
Trifolium repens
Trigonella foenum-graecum
Triphasia trifolia
Triticum aestivum
Triumfetta rhomboidea
Turbina corymbosa
Tussilago farfara
Tylophora indica
Typhonium trilobatum
Unona desmos
Uvaria grandiflora
Uvaria hookeri
Uvaria narum
Vaccinium myrtillus
Valeriana jatamansi
Valeriana officinalis
Vallaris solanacea
Vallisneria spiralis
Vataireopsis araroba
Vateria indica
Ventilago denticulata
Ventilago maderaspatana
Veratrum viride
Verbascum thapsus
Verbena officinalis
Vicia faba
Vicia sativa
Vigna angularis
Vigna mungo
Vigna radiata
Vigna unguiculata
Vinca major
Viscum album
Viscum monoicum
Vitex agnus-castus
Vitex negundo
Vitex trifolia
Vitis vinifera
Volkameria inermis
Wikstroemia indica
Wisteria floribunda
Withania coagulans
Withania somnifera
Woodfordia fruticosa
Woodwardia orientalis
Wrightia tinctoria
Xanthium orientale
Xanthium spinosum
Xanthium strumarium
Xerochrysum bracteatum
Xylia xylocarpa
Xylopia aethiopica
Xylopia parviflora
Youngia japonica
Yucca gloriosa
Zanthoxylum acanthopodium
Zanthoxylum armatum
Zanthoxylum budrunga
Zanthoxylum limonella
Zanthoxylum nitidum
Zanthoxylum rhetsa
Zataria multiflora
Zea mays
Zephyranthes rosea
Zingiber montanum
Zingiber officinale
Zingiber zerumbet
Zinnia elegans
Ziziphora capitata
Ziziphora clinopodioides
Ziziphus jujuba
Ziziphus nummularia
Ziziphus rugosa
Zosima absinthifolia
Abelmoschus ficulneus
Abelmoschus moschatus
Abutilon grandifolium
Abutilon hirtum
Abutilon theophrasti
Acacia catechu
Acalypha australis
Acalypha fruticosa
Acalypha wilkesiana
Acampe praemorsa
Acanthus ilicifolius
Acmella radicans
Acronychia pedunculata
Actinodaphne hookeri
Actinodaphne obovata
Adiantum venustum
Agastache rugosa
Agave cantala
Agave vera-cruz
Ajuga parviflora
Alangium chinense
Alliaria petiolata
Allium ampeloprasum
Allium schoenoprasum
Allium victorialis
Amaranthus hybridus
Amaryllis belladonna
Anaphalis margaritacea
Anchusa strigosa
Andrographis atropurpurea
Andrographis echioides
Anemarrhena asphodeloides
Angelonia grandiflora
Antidesma montanum
Antirrhinum majus
Araiostegia divaricata
Araucaria angustifolia
Arenaria kansuensis
Aristolochia littoralis
Artabotrys hexapetalus
Artemisia cina
Artemisia indica
Artemisia japonica
Artemisia pallens
Asarum europaeum
Asparagus adscendens
Atalantia racemosa
Aucuba japonica
Berberis floribunda
Berberis orthobotrys
Bidens pilosa
Blumea eriantha
Blumea lacera
Blumea obliqua
Boehmeria macrophylla
Bolusanthus speciosus
Brassica juncea
Brassica nigra
Buddleja davidii
Buddleja macrostachya
Bulbophyllum leopardinum
Calendula arvensis
Callistemon rigidus
Calophyllum apetalum
Calophyllum polyanthum
Campsis radicans
Capparis moonii
Capsella bursa-pastoris
Caralluma tuberculata
Carthamus lanatus
Centaurea bruguierana
Centipeda minima
Ceratonia siliqua
Chlorophytum tuberosum
Cissus quadrangularis
Citharexylum spinosum
Citrus latipes
Cleome rutidosperma
Clerodendrum chinense
Clerodendrum indicum
Clerodendrum infortunatum
Clerodendrum trichotomum
Clerodendrum umbellatum
Clinopodium nubigenum
Clinopodium umbrosum
Clinopodium vulgare
Cocculus hirsutus
Cocculus pendulus
Coelogyne nitida
Conium maculatum
Corallocarpus epigaeus
Cosmos bipinnatus
Couroupita guianensis
Crassocephalum crepidioides
Crataegus rhipidophylla
Crateva nurvala
Cratoxylum cochinchinense
Crinum asiaticum
Crinum bulbispermum
Crinum jagus
Crinum viviparum
Crotalaria nana
Crotalaria sessiliflora
Crotalaria tetragona
Crotalaria umbellata
Cryptocarya wightiana
Cuscuta chinensis
Cyclospermum leptophyllum
Cymbopogon pendulus
Cynanchum auriculatum
Cyphomandra betacea
Daemonorops draco
Dalbergia latifolia
Datura metel
Desmodium styracifolium
Dictamnus albus
Didymocarpus aurantiacus
Dioscorea alata
Dioscorea deltoidea
Diospyros kaki
Diospyros sylvatica
Dipsacus inermis
Dregea volubilis
Drosera peltata
Duchesnea indica
Duranta erecta
Elaeagnus angustifolia
Elaeis guineensis
Elaeocarpus floribundus
Elephantopus scaber
Elsholtzia pilosa
Ephedra gerardiana
Ephedra intermedia
Eriolaena hookeriana
Erodium cicutarium
Erythroxylum cuneatum
Erythroxylum monogynum
Eucalyptus amplifolia
Eucalyptus delegatensis
Eucalyptus obliqua
Eucalyptus viminalis
Euchresta horsfieldii
Eulophia spectabilis
Euonymus tingens
Euphorbia neriifolia
Euphorbia peplus
Euphorbia resinifera
Euphorbia serpens
Evodia meliifolia
Fagonia arabica
Fagonia cretica
Ferula galbaniflua
Ferula oopoda
Ficus hispida
Fraxinus floribunda
Fraxinus griffithii
Fritillaria cirrhosa
Funtumia elastica
Galinsoga parviflora
Galium asperifolium
Garcinia cowa
Garcinia gummi-gutta
Garcinia hanburyi
Gardenia gummifera
Gardenia latifolia
Gardenia resinifera
Gelsemium elegans
Gentiana argentea
Gentiana depressa
Gentiana elwesii
Gentiana kurroo
Gentiana olivieri
Gentiana pedicellata
Gentiana prolata
Gentiana sikkimensis
Gentianopsis detonsa
Geranium pratense
Gleditsia sinensis
Gmelina asiatica
Gossypium herbaceum
Gueldenstaedtia multiflora
Gymnema montanum
Haemanthus albiflos
Hagenia abyssinica
Hemistepta lyrata
Heracleum canescens
Heritiera littoralis
Hibiscus mutabilis
Hippeastrum puniceum
Hovenia acerba
Hovenia dulcis
Humulus lupulus
Hunteria zeylanica
Hura crepitans
Hypericum sampsonii
Ilex paraguariensis
Illicium anisatum
Illicium religiosum
Incarvillea emodi
Ipomoea muricata
Ipomoea turbinata
Iris ensata
Iris kashmiriana
Isodon lophanthoides
Isodon ternifolius
Isodon wightii
Ixora chinensis
Ixora finlaysoniana
Jacaranda acutifolia
Jasminum auriculatum
Jateorhiza palmata
Juniperus virginiana
Justicia diffusa
Justicia glauca
Justicia neesii
Justicia prostrata
Kokoona zeylanica
Kydia calycina
Laggera alata
Lansium parasiticum
Lavandula bipinnata
Lavandula gibsonii
Leea indica
Leonurus cardiaca
Leucas cephalotes
Ligusticum elatum
Limnophila conferta
Limnophila repens
Limnophila roxburghii
Limnophila rugosa
Lindera neesiana
Litsea deccanensis
Litsea nitida
Lolium perenne
Lonicera angustifolia
Lonicera quinquelocularis
Lophopetalum wightianum
Ludwigia hyssopifolia
Lupinus angustifolius
Luvunga eleutherandra
Lygodium flexuosum
Mallotus pallidus
Mansoa alliacea
Matthiola incana
Medicago lupulina
Medicago polymorpha
Melicope lunu-ankenda
Melissa axillaris
Melochia corchorifolia
Mentha aquatica
Mentha diemenica
Mentha grandiflora
Menyanthes trifoliata
Micromelum minutum
Micromelum pubescens
Millettia extensa
Minthostachys mollis
Momordica balsamina
Morina longifolia
Morinda coreia
Moringa pterygosperma
Neolitsea fischeri
Neopicrorhiza scrophulariiflora
Nepenthes khasiana
Nymphaea nouchali
Ochna jabotapita
Ocimum carnosum
Oenothera biennis
Ohwia caudata
Oldenlandia corymbosa
Oleandra pilosa
Ophiopogon intermedius
Orthosiphon aristatus
Otochilus porrectus
Paeonia officinalis
Paliurus spina-christi
Pavonia odorata
Pelargonium odoratissimum
Persicaria minor
Persicaria nepalensis
Phlomoides umbrosa
Pholidota articulata
Phragmites australis
Phyllanthus urinaria
Phyllodium pulchellum
Physalis alkekengi
Picris hieracioides
Pimenta dioica
Piper sarmentosum
Piper trichostachyon
Piper wallichii
Pistia stratiotes
Plectranthus glandulosus
Plumbago auriculata
Pogostemon benghalensis
Polyalthia suberosa
Polygonatum verticillatum
Potentilla kleiniana
Prangos pabularia
Psydrax dicoccos
Pteridium aquilinum
Pteris cretica
Pterocarpus dalbergioides
Pterygota alata
Pyrrosia lingua
Quercus robur
Radermachera sinica
Reissantia indica
Rhamnus virgatus
Rhodiola sacra
Rhododendron anthopogon
Rhododendron ponticum
Rhus chinensis
Rhynchosia beddomei
Rhynchosia bracteata
Rhynchosia cana
Rhynchosia rufescens
Rhynchosia suaveolens
Rohdea nepalensis
Rosa foetida
Rubia tinctorum
Russelia sarmentosa
Rydingia limbata
Salacia macrosperma
Salix babylonica
Salix fragilis
Salix tetrasperma
Salvia coccinea
Salvia mukerjeei
Salvia spinosa
Sandoricum koetjape
Sarcandra glabra
Sauromatum venosum
Scutellaria baicalensis
Sedum integrifolium
Sedum quadrifidum
Senna insularis
Senna multiglandulosa
Seseli libanotis
Seseli sibiricum
Sigesbeckia orientalis
Sinapis alba
Smilax menispermoidea
Solanum indicum
Sonchus asper
Sophora flavescens
Sophora mollis
Sophora secundiflora
Sophora velutina
Soymida febrifuga
Stachys affinis
Stellaria aquatica
Stellaria media
Stephania hernandiifolia
Sterculia guttata
Stereospermum tetragonum
Streblus asper
Styrax benzoin
Styrax tonkinensis
Swertia angustifolia
Swertia nervosa
Swertia paniculata
Swietenia mahagoni
Symplocos racemosa
Syringa vulgaris
Tabebuia heterophylla
Tabebuia rosea
Tacca integrifolia
Tacca leontopetaloides
Tagetes tenuifolia
Tagetes terniflora
Tamarix aphylla
Tamarix dioica
Tamarix indica
Tarchonanthus camphoratus
Tecoma stans
Tecomella undulata
Telosma pallida
Terminalia alata
Terminalia citrina
Terminalia tomentosa
Tetradenia riparia
Tetradium ruticarpum
Thelypteris confluens
Thuja plicata
Tiliacora racemosa
Tiliacora triandra
Tinospora crispa
Trachycarpus fortunei
Tragopogon orientalis
Tragopogon porrifolius
Tricholepis glaberrima
Trifolium pratense
Trillium tschonoskii
Turnera ulmifolia
Urtica dioica
Urtica pilulifera
Vanda tessellata
Vanilla planifolia
Vasconcellea pubescens
Vepris bilocularis
Vinca minor
Viola odorata
Viola tricolor
Viscum angulatum
Vitex pinnata
Waltheria indica
Wrightia arborea
Zanthoxylum americanum
Zanthoxylum myriacanthum
Zanthoxylum ovalifolium
Zanthoxylum oxyphyllum
Ziziphus oenopolia
Zygophyllum propinquum
Abelmoschus manihot
Abies spectabilis
Acacia pennata
Aconitum rotundifolium
Agapanthus africanus
Agave americana
Aglaia lawii
Alternanthera sessilis
Alyxia reinwardtii
Amaranthus spinosus
Anchusa azurea
Anisomeles malabarica
Annona purpurea
Aralia cachemirica
Aristolochia reticulata
Aristolochia serpentaria
Artemisia carvifolia
Artocarpus integer
Artocarpus lacucha
Asparagus gonoclados
Astilbe rivularis
Atalantia ceylanica
Azolla pinnata
Balanophora fungosa
Barleria cristata
Barleria lupulina
Blainvillea acmella
Boehmeria nivea
Boesenbergia rotunda
Buddleja officinalis
Bulbophyllum triste
Caccinia macranthera
Cajanus trinervius
Calopogonium mucunoides
Castanopsis purpurella
Casuarina equisetifolia
Cephalotaxus mannii
Ceriscoides turgida
Chaerophyllum aromaticum
Cheilanthes farinosa
Cheilanthes swartzii
Cheilosoria tenuifolia
Chenopodium quinoa
Cinchona pubescens
Citrus mitis
Citrus pennivesiculata
Coelogyne cristata
Coffea benghalensis
Cola nitida
Colchicum autumnale
Combretum quadrangulare
Commiphora mukul
Commiphora wightii
Consolida orientalis
Convolvulus microphyllus
Convolvulus prostratus
Convolvulus scammonia
Corchorus depressus
Cordia cylindrostachya
Cornus controversa
Corydalis flabellata
Corymbia gummifera
Crambe maritima
Crotalaria albida
Crotalaria pallida
Cryptocarya amygdalina
Cyathula capitata
Cyclea peltata
Dalbergia parviflora
Dalbergia volubilis
Daphne mucronata
Datisca cannabina
Decalepis arayalpathra
Dehaasia kurzii
Delonix regia
Delphinium elatum
Desmodium oojeinense
Dianthus barbatus
Dicliptera chinensis
Dillenia indica
Dioscorea bulbifera
Dioscorea hispida
Dioscorea pentaphylla
Diospyros chloroxylon
Diospyros lotus
Diospyros montana
Diospyros virginiana
Diploknema butyracea
Dipterocarpus costatus
Dolichandra unguis-cati
Dracaena cinnabari
Dryobalanops sumatrensis
Duabanga grandiflora
Dysoxylum gotadhora
Echeveria secunda
Echinops echinatus
Elsholtzia strobilifera
Elymus repens
Epilobium hirsutum
Equisetum arvense
Erigeron trilobus
Eucalyptus kirtoniana
Eucalyptus microcorys
Eucalyptus platypus
Eucalyptus radiata
Euonymus echinatus
Euphorbia antiquorum
Euphorbia atoto
Euphorbia caducifolia
Euphorbia chamaesyce
Euphorbia maddenii
Euphorbia milii
Euphorbia nivulia
Euphorbia sikkimensis
Euphorbia tithymaloides
Flueggea suffruticosa
Fritillaria delavayi
Gerbera gossypina
Globba sessiliflora
Glochidion acuminatum
Glochidion ellipticum
Glochidion heyneanum
Glochidion hohenackeri
Glochidion multiloculare
Gordonia obtusa
Grewia flavescens
Grewia tenax
Gynura bicolor
Hardwickia mannii
Heliotropium ellipticum
Heliotropium marifolium
Heliotropium zeylanicum
Heterophragma quadriloculare
Horsfieldia amygdalina
Hybanthus linearifolius
Hydrocotyle sibthorpioides
Hygrophila auriculata
Hypericum mysorense
Hypochoeris radicata
Hypolepis punctata
Ilex excelsa
Ipomoea alba
Iris florentina
Iris kemaonensis
Iris spuria
Jacquinia ruscifolia
Jasminum elongatum
Jasminum humile
Jasminum mesnyi
Jasminum nudiflorum
Jatropha podagrica
Juniperus bermudiana
Kingiodendron pinnatum
Koelpinia linearis
Kyllinga odorata
Lablab purpureus
Lagerstroemia indica
Leonotis leonurus
Leptadenia pyrotechnica
Leptadenia reticulata
Leucas lavandulifolia
Litsea wightiana
Lobelia inflata
Lobelia nicotianifolia
Lupinus luteus
Macaranga tanarius
Maclura cochinchinensis
Magnolia cathcartii
Magnolia doltsopa
Magnolia lanuginosa
Magnolia lilifera
Merremia emarginata
Metasequoia glyptostroboides
Milicia excelsa
Mussaenda frondosa
Mussaenda glabrata
Myrica nagi
Myricaria elegans
Myroxylon balsamum
Natsiatum herpeticum
Neolamarckia cadamba
Nicotiana rustica
Nothapodytes nimmoniana
Ochna gamblei
Odontites vulgaris
Oleandra pistillaris
Ophiorrhiza mungos
Orobanche aegyptiaca
Osbeckia chinensis
Pajanelia longifolia
Pandanus tectorius
Papaver nudicaule
Paramignya monophylla
Paulownia tomentosa
Pedicularis longiflora
Persicaria chinensis
Pholidota imbricata
Phyllanthus distichus
Phyllanthus reticulatus
Physalis angulata
Physalis indica
Physalis minima
Picrorhiza kurrooa
Piscidia piscipula
Pittosporum napaulense
Plectranthus caninus
Pluchea indica
Polygonatum multiflorum
Premna corymbosa
Psilotum nudum
Pueraria tuberosa
Quillaja saponaria
Rhododendron grande
Rorippa indica
Rosa cymosa
Rubus barberi
Rubus moluccanus
Ruta angustifolia
Sagittaria sagittifolia
Sambucus ebulus
Sansevieria trifasciata
Sapindus mukorossi
Sapindus trifoliatus
Sauropus bacciformis
Scrophularia koelzii
Senecio scandens
Senecio vulgaris
Senna multijuga
Sinomenium acutum
Sium latijugum
Smilax glabra
Solanum platanifolium
Spermacoce articularis
Steirodiscus tagetes
Stemona tuberosa
Stephania glabra
Strophanthus kombe
Syagrus romanzoffiana
Syzygium samarangense
Talinum fruticosum
Terminalia catappa
Terminalia paniculata
Thalictrum pedunculatum
Thlaspi arvense
Tithonia diversifolia
Torilis arvensis
Tylophora hirsuta
Tylophora ovata
Veronica anagallis-aquatica
Veronica persica
Viburnum grandiflorum
Viburnum opulus
Victoria amazonica
Victoria regia
Wisteria sinensis
Xylocarpus granatum
Yucca filamentosa
Ziziphus spina-christi
Ziziphus xylopyrus
Abies grandis
Abies nephrolepis
Abroma augusta
Acokanthera oblongifolia
Acomastylis elata
Actinidia chinensis
Actiniopteris australis
Actiniopteris dichotoma
Adenium obesum
Adonis aestivalis
Aglaia odoratissima
Albizia chinensis
Alcea rosea
Allamanda schottii
Allium wallichii
Alnus nitida
Alocasia macrorrhizos
Aloe perryi
Alphonsea ventricosa
Alseodaphne semecarpifolia
Alyxia stellata
Ambroma augusta
Androsace rotundifolia
Angiopteris evecta
Anisodus luridus
Annona stenophylla
Ardisia japonica
Arisaema triphyllum
Arnebia guttata
Arnebia hispidissima
Arnebia nobilis
Artemisia gmelini
Aruncus dioicus
Asparagus aethiopicus
Asparagus setaceus
Aster molliusculus
Atriplex hortensis
Atropa acuminata
Avena fatua
Avicennia germinans
Azanza lampas
Baccharis linearis
Bambusa vulgaris
Banisteriopsis muricata
Beaumontia grandiflora
Bellis perennis
Berberis brandisiana
Berberis coriaria
Berberis petiolaris
Berberis pseudumbellata
Berberis tinctoria
Berberis wallichiana
Betula alnoides
Bidens cernua
Bidens tripartita
Bischofia javanica
Blepharis edulis
Blepharis scindica
Blumea chinensis
Bruguiera gymnorhiza
Bruguiera sexangula
Bursera linanoe
Bursera penicillata
Butomus umbellatus
Caladium bicolor
Calpurnia aurea
Canarium bengalense
Canavalia rosea
Carum roxburghianum
Casearia esculenta
Casearia ovata
Castanospermum australe
Cenchrus ciliaris
Cephalotaxus harringtonii
Cestrum diurnum
Chesneya cuneata
Chrysopogon fulvus
Cicuta virosa
Cinnamomum impressinervium
Cissus repens
Cistanche mongolica
Clausena heptaphylla
Cleome viscosa
Colquhounia coccinea
Combretum albidum
Commiphora myrrha
Connarus wightii
Cordyline australis
Cordyline fruticosa
Coreopsis grandiflora
Cotoneaster microphyllus
Crescentia cujete
Crotalaria alata
Crotalaria brevidens
Crotalaria breviflora
Crotalaria incana
Crotalaria ramosissima
Croton laccifer
Cucurbita foetidissima
Cyathea gigantea
Cycas beddomei
Cyclea barbata
Cymbidium iridioides
Cynoglossum zeylanicum
Cyperus iria
Cyperus serotinus
Cystopteris fragilis
Dahlia coccinea
Dalbergia candenatensis
Damnacanthus indicus
Dendrobium chrysanthum
Dendrobium chrysotoxum
Dendrobium fimbriatum
Dendrobium macraei
Dendrobium polyanthum
Derris brevipes
Descurainia sophia
Desmodium multiflorum
Desmos cochinchinensis
Dieffenbachia seguine
Dioscorea floribunda
Dioscorea prazeri
Diospyros exsculpta
Dipterocarpus gracilis
Dipterocarpus retusus
Dipterocarpus turbinatus
Doronicum pardalianches
Dryopteris chrysocoma
Dryopteris marginata
Duboisia myoporoides
Dysoxylum malabaricum
Elsholtzia eriostachya
Embelia tsjeriam-cottam
Entada gigas
Eranthemum pulchellum
Erechtites valerianifolia
Erigeron floribundus
Erigeron karvinskianus
Erysimum altaicum
Etlingera linguiformis
Eucalyptus sieberi
Eugenia myrcianthes
Euodia fraxinifolia
Euphorbia clarkeana
Euphorbia lacei
Eurya japonica
Evolvulus alsinoides
Fagonia indica
Fagopyrum tataricum
Farfugium japonicum
Fernandoa adenophylla
Ferula narthex
Fibraurea tinctoria
Ficus lacor
Ficus racemosa
Flacourtia jangomas
Gaillardia pulchella
Garcinia huillensis
Garcinia livingstonei
Garcinia pedunculata
Gaultheria fragrantissima
Gerbera lanuginosa
Glossocardia bosvallia
Gnidia glauca
Gossypium arboreum
Gymnema latifolium
Gymnosporia wallichiana
Gyrocarpus americanus
Handroanthus serratifolius
Heliotropium supinum
Heracleum pinnatum
Heracleum rigens
Hesperis matronalis
Hippomane mancinella
Homalomena aromatica
Hydnocarpus pentandrus
Hydrangea paniculata
Hymenodictyon obovatum
Hyoscyamus albus
Hyoscyamus pusillus
Indigofera hebepetala
Ipomoea cairica
Ipomoea fistulosa
Ipomoea mauritiana
Ipomoea purga
Ipomoea rubriflora
Ipomoea tricolor
Ipomoea violacea
Iris versicolor
Jaeschkea gentianoides
Jatropha multifida
Juniperus pseudosabina
Juniperus squamata
Kallstroemia pubescens
Kandelia rheedii
Lancea tibetica
Lantana montevidensis
Leucojum aestivum
Licuala spinosa
Ligustrum nepalense
Lilium candidum
Lilium regale
Lindelofia stylosa
Lindenbergia muraria
Lindera pulcherrima
Lithospermum officinale
Litsea stocksii
Lupinus micranthus
Lycium barbarum
Macroptilium atropurpureum
Malus communis
Markhamia lutea
Medicago monantha
Medicago orthoceras
Melilotus albus
Melodinus cochinchinensis
Meriandra dianthera
Merremia tuberosa
Microglossa pyrifolia
Micromelum integerrimum
Millingtonia hortensis
Morus indica
Morus macroura
Morus nigra
Murraya elongata
Mussaenda hirsutissima
Mussaenda incana
Nepeta ciliaris
Ochrosia borbonica
Onosma hispida
Onychium contiguum
Onychium siliculosum
Orthosiphon pallidus
Osyris lanceolata
Oxalis corniculata
Parthenium argentatum
Paspalum scrobiculatum
Pelargonium exstipulatum
Pelargonium fragrans
Pentanema indicum
Phaseolus lunatus
Phyla nodiflora
Phyllanthus debilis
Phyllanthus muellerianus
Phyllanthus niruri
Phyllanthus virgatus
Physochlaina praealta
Piper sylvaticum
Plumeria alba
Polygonatum prattii
Polyscias fruticosa
Potentilla anserina
Primula denticulata
Prismatomeris albidiflora
Prosopis farcta
Prunus cornuta
Prunus tomentosa
Prunus zippeliana
Pseudarthria viscida
Pteris vittata
Pteris wallichiana
Pterospermum acerifolium
Pulicaria salviifolia
Pycnocycla aucherana
Quercus glauca
Rauvolfia hookeri
Rothia indica
Salix daphnoides
Salvia splendens
Schefflera capitata
Schleichera oleosa
Schnabelia terniflora
Schweinfurthia papilionacea
Schweinfurthia sphaerocarpa
Scleropyrum pentandrum
Scutellaria barbata
Scutellaria galericulata
Secale cereale
Sechium edule
Selenicereus grandiflorus
Senecio chrysanthemoides
Senecio jacobaea
Senna timoriensis
Senna uniflora
Sesbania bispinosa
Silene baccifera
Simarouba amara
Sisymbrium irio
Smilax elegans
Smilax zeylanica
Solanum aculeatissimum
Solanum elaeagnifolium
Solanum ferox
Solanum incanum
Solanum kurzii
Solanum sisymbriifolium
Solanum spirale
Solanum surattense
Solanum viarum
Solanum virginianum
Solanum wrightii
Solidago nemoralis
Sorbaria tomentosa
Spartium junceum
Spergularia rubra
Spiranthes sinensis
Stereospermum chelonoides
Strophanthus gratus
Symplocos cochinchinensis
Synedrella nodiflora
Syzygium nervosum
Tabebuia aurea
Tabernaemontana sphaerocarpa
Telosma cordata
Tephrosia maxima
Tetradium fraxinifolium
Tetradium trichotomum
Tetrapanax papyrifer
Thermopsis barbata
